category,user,tweet,time
4G,jenneads,"I entered a giveaway for a chance to win ""Miracast Dongle, Wireless HDMI 2.4G Wifi Display T..."" by Cocar. https://t.co/Oh4Dmq7I66 #giveaway",Sun Apr 23 15:00:17 +0000 2017
4G,deadlygova,"#Mobile  #technology #news #blog #itechdude WhatsApp Group Admins in Focus, Jio 4G Speeds, LG G6 Pre-Orders,... https://t.co/SNhywfQi2g",Sun Apr 23 15:00:13 +0000 2017
4G,4G_b4nny,Wrote this little bit a while ago but rediscovered it and it kinda captures a mood I've been feeling lately https://t.co/oewYNWLJOD,Sun Apr 23 15:00:12 +0000 2017
4G,Telemartstores,"Nokia 6 (4G, 4GB, 64GB) ! 
Rs 39,499 #BestPrice #GenuineProduct #PriceBeatingPolicy 

Order now at :... https://t.co/tL8xQxmviv",Sun Apr 23 15:00:04 +0000 2017
4G,GalaxyWurld,Samsung Galaxy S5 Verizon 4G LTE Smartphone Bundle Unlocked Excellent Condition https://t.co/IfkYh68pDk,Sun Apr 23 14:59:44 +0000 2017
4G,mledsome,"I entered a giveaway for a chance to win ""Miracast Dongle, Wireless HDMI 2.4G Wifi Display T..."" by Cocar. https://t.co/DKiEtNopNN #giveaway",Sun Apr 23 14:59:28 +0000 2017
4G,nut_so_funny,Airtel Rolls Out 4G Service In Nigeria https://t.co/LqmJ2mO2NE https://t.co/PZ4XZPH7Qn,Sun Apr 23 14:58:42 +0000 2017
4G,2xAwesome,Airtel Rolls Out 4G Service In Nigeria https://t.co/ql6c02dged https://t.co/9IyxVvRRbe,Sun Apr 23 14:58:41 +0000 2017
4G,Shoki_Mary,Airtel Rolls Out 4G Service In Nigeria https://t.co/CHHEE97JGg https://t.co/s1wNaH4CRj,Sun Apr 23 14:58:41 +0000 2017
4G,NigerianLegend,Airtel Rolls Out 4G Service In Nigeria https://t.co/zHN9UtxeJl https://t.co/WsZZYd9wOE,Sun Apr 23 14:58:40 +0000 2017
4G,JulietClara2,Airtel Rolls Out 4G Service In Nigeria https://t.co/ga7RfbrWod https://t.co/PznJvHYjLn,Sun Apr 23 14:58:39 +0000 2017
4G,EnanoO_4G,Dakota Johnson Hits Up Jennifer Meyer's Star-Studded Birthday https://t.co/tiHDhZKoTM,Sun Apr 23 14:58:28 +0000 2017
4G,EnanoO_4G,Rooney Mara Hangs With Rumored Boyfriend Joaquin Phoenix Before Humane Society Benefit https://t.co/s0YTHjYFuz,Sun Apr 23 14:58:24 +0000 2017
4G,AwesomeMediaHub,Airtel Rolls Out 4G Service In Nigeria https://t.co/YS1qmWlSOS https://t.co/B14yWLj4Sv,Sun Apr 23 14:58:14 +0000 2017
4G,emmajnr7,Airtel Rolls Out 4G Service In Nigeria https://t.co/0Un1x0OBsw https://t.co/U3mbdIWvcI,Sun Apr 23 14:58:13 +0000 2017
4G,NigeriaHub,Airtel Rolls Out 4G Service In Nigeria https://t.co/jRixFrHUOM https://t.co/0OQxuU3pB1,Sun Apr 23 14:58:12 +0000 2017
4G,wizzy_fan,Airtel Rolls Out 4G Service In Nigeria https://t.co/73rzLEDGpP https://t.co/qwPJ0SIYGz,Sun Apr 23 14:58:11 +0000 2017
4G,JulietSuga,Airtel Rolls Out 4G Service In Nigeria https://t.co/QHWoo7BOho https://t.co/3g3w6ODKrF,Sun Apr 23 14:58:11 +0000 2017
4G,LEGACYfied,Airtel Rolls Out 4G Service In Nigeria https://t.co/sdiQPcWIDN Via @AwesomeMediaHub https://t.co/srr8YazrGJ,Sun Apr 23 14:58:10 +0000 2017
4G,koker_fan,Airtel Rolls Out 4G Service In Nigeria https://t.co/9mKK0ZCiw4 https://t.co/QKt7RzCBWh,Sun Apr 23 14:58:10 +0000 2017
4G,Jnr_Allison,Airtel Rolls Out 4G Service In Nigeria https://t.co/IcO4XhP5qQ https://t.co/7ahZ2lWrm5,Sun Apr 23 14:58:09 +0000 2017
4G,Galaxyebay,New Galaxy S 5 on EbaySamsung Galaxy S5 G900A 16GB GSM Unlocked (AT&amp;T) 4G LTE Android Smartphone -Gold… https://t.co/wMPTxwozQ9,Sun Apr 23 14:58:07 +0000 2017
4G,Larryvaughn18,RT @WhatASaviour7: @BAM_4G_Radio @GregPettys @radioshowccc @doucefeline @AngeicaNewsom @vikingsrule185 @karmalchambers @darhar981 @bobonfar…,Sun Apr 23 14:58:01 +0000 2017
4G,nagaa1987,@Airtel_Presence #399 plan says 4G high speed internet but 0.5g internet is much faster than your 4G👹 do u need a PLAN to fool customers??,Sun Apr 23 14:57:56 +0000 2017
4G,BAM_4G_Radio,"Now Playing: Grace of God by Sheri Jones-Moffett on BAM 4G Radio
TUNE in to https://t.co/78Y7F6qu3u
#ComeGetYourPraiseAndWorshipOn!",Sun Apr 23 14:57:39 +0000 2017
4G,TracyMomofTwo,"I entered a giveaway for a chance to win ""Miracast Dongle, Wireless HDMI 2.4G Wifi Display T..."" by Cocar. https://t.co/ma9iAjGbGQ #giveaway",Sun Apr 23 14:57:20 +0000 2017
4G,Airtel_Presence,@Zapper_ybt Hi! Please follow the below link to order a free 4G sim to your doorsteps https://t.co/ItiwGOO9G8 . Please do  1/2,Sun Apr 23 14:56:51 +0000 2017
4G,AppDropped,"Grab a Huawei Mate 9 Pro LON-L29C 6GB / 128GB 5.5-inch 4G LTE  for only $692.95
https://t.co/l6C3pJizkP https://t.co/cVHo6navKs",Sun Apr 23 14:56:27 +0000 2017
